TimeStamp;RH
4.10.2020 17:02;95,5
4.10.2020 17:17;97,5
4.10.2020 17:32;99,4
4.10.2020 17:47;100,9
4.10.2020 18:02;106,3
4.10.2020 18:17;110,2
4.10.2020 18:32;111,7
4.10.2020 18:47;113,1
4.10.2020 19:02;-12,5
4.10.2020 19:17;-11,5
4.10.2020 19:32;-9,9
4.10.2020 19:47;-9,9
4.10.2020 20:02;-8,4
4.10.2020 20:17;-7,9
4.10.2020 20:32;-7,4
4.10.2020 20:47;-5,9
4.10.2020 21:02;-5,9
4.10.2020 21:17;-5,4
4.10.2020 21:32;-5,4
4.10.2020 21:47;-5,4
4.10.2020 22:02;-4,9
4.10.2020 22:17;-4,9
4.10.2020 22:32;-5,4
4.10.2020 22:47;-4,9
4.10.2020 23:02;-4,9
4.10.2020 23:17;-4,9
4.10.2020 23:32;-4,9
4.10.2020 23:47;-4,9
5.10.2020 0:02;-4,9
5.10.2020 0:17;-4,4
5.10.2020 0:32;-4,4
5.10.2020 0:47;-3,8
5.10.2020 1:02;-3,8
5.10.2020 1:17;-3,3
5.10.2020 1:32;-3,3
5.10.2020 1:47;-3,3
5.10.2020 2:02;-3,3
5.10.2020 2:17;-3,3
5.10.2020 2:32;-3,3
5.10.2020 2:47;-3,3
5.10.2020 3:02;-2,8
5.10.2020 3:17;-2,8
5.10.2020 3:32;-2,8
5.10.2020 3:47;-2,8
5.10.2020 4:02;-2,8
5.10.2020 4:17;-2,8
5.10.2020 4:32;-2,8
5.10.2020 4:47;-2,8
5.10.2020 5:02;-2,8
5.10.2020 5:17;-2,8
5.10.2020 5:32;-2,8
5.10.2020 5:47;-2,8
5.10.2020 6:02;-2,8
5.10.2020 6:17;-2,3
5.10.2020 6:32;-2,8
5.10.2020 6:47;-2,8
5.10.2020 7:02;-2,8
5.10.2020 7:17;-2,3
5.10.2020 7:32;-2,3
5.10.2020 7:47;-2,8
5.10.2020 8:02;-2,3
5.10.2020 8:17;-2,3
5.10.2020 8:32;-1,8
5.10.2020 8:47;-1,8
5.10.2020 9:02;-1,3
5.10.2020 9:17;-1,3
5.10.2020 9:32;-0,8
5.10.2020 9:47;-0,8
5.10.2020 10:02;-0,8
5.10.2020 10:17;-0,8
5.10.2020 10:32;-0,8
5.10.2020 10:47;-1,3
5.10.2020 11:02;-1,3
5.10.2020 11:17;-2,3
5.10.2020 11:32;-4,4
5.10.2020 11:47;-7,4
5.10.2020 12:02;-13,5
5.10.2020 12:17;111,7
5.10.2020 12:32;109,7
5.10.2020 12:47;107,8
5.10.2020 13:02;103,8
5.10.2020 13:17;98,9
5.10.2020 13:32;98,5
5.10.2020 13:47;95
5.10.2020 14:02;93,6
5.10.2020 14:17;88,2
5.10.2020 14:32;89,1
5.10.2020 14:47;84,2
5.10.2020 15:02;86,2
5.10.2020 15:17;85,7
5.10.2020 15:32;84,2
5.10.2020 15:47;86,2
5.10.2020 16:02;86,7
5.10.2020 16:17;89,1
5.10.2020 16:32;90,6
5.10.2020 16:47;91,6
5.10.2020 17:02;93,6
5.10.2020 17:17;95,5
5.10.2020 17:32;98
5.10.2020 17:47;99,9
5.10.2020 18:02;100,4
5.10.2020 18:17;102,4
5.10.2020 18:32;101,4
5.10.2020 18:47;101,9
5.10.2020 19:02;102,4
5.10.2020 19:17;104,8
5.10.2020 19:32;107,3
5.10.2020 19:47;107,8
5.10.2020 20:02;106,8
5.10.2020 20:17;105,8
5.10.2020 20:32;107,3
5.10.2020 20:47;107,8
5.10.2020 21:02;112,6
5.10.2020 21:17;-12,5
5.10.2020 21:32;-10,5
5.10.2020 21:47;-9,9
5.10.2020 22:02;-8,9
5.10.2020 22:17;-6,4
5.10.2020 22:32;-5,9
5.10.2020 22:47;-5,4
5.10.2020 23:02;-3,8
5.10.2020 23:17;-3,3
5.10.2020 23:32;-2,8
5.10.2020 23:47;-2,8
6.10.2020 0:02;-2,8
6.10.2020 0:17;-2,8
6.10.2020 0:32;-2,8
6.10.2020 0:47;-2,8
6.10.2020 1:02;-2,3
6.10.2020 1:17;-2,8
6.10.2020 1:32;-2,3
6.10.2020 1:47;-2,3
6.10.2020 2:02;-1,8
6.10.2020 2:17;-1,8
6.10.2020 2:32;-1,3
6.10.2020 2:47;-1,3
6.10.2020 3:02;-0,8
6.10.2020 3:17;-0,8
6.10.2020 3:32;-0,8
6.10.2020 3:47;-0,8
6.10.2020 4:02;-0,8
6.10.2020 4:17;-0,8
6.10.2020 4:32;-0,8
6.10.2020 4:47;-0,8
6.10.2020 5:02;-0,8
6.10.2020 5:17;-0,8
6.10.2020 5:32;-0,8
6.10.2020 5:47;-1,3
6.10.2020 6:02;-1,8
6.10.2020 6:17;-2,3
6.10.2020 6:32;-2,3
6.10.2020 6:47;-2,8
6.10.2020 7:02;-3,3
6.10.2020 7:17;-4,9
6.10.2020 7:32;-5,4
6.10.2020 7:47;-6,9
6.10.2020 8:02;-7,4
6.10.2020 8:17;-8,4
6.10.2020 8:32;-9,9
6.10.2020 8:47;-12,5
6.10.2020 9:02;113,1
6.10.2020 9:17;111,7
6.10.2020 9:32;110,2
6.10.2020 9:47;105,3
6.10.2020 10:02;105,3
6.10.2020 10:17;102,9
6.10.2020 10:32;101,9
6.10.2020 10:47;99,9
6.10.2020 11:02;96
6.10.2020 11:17;90,6
6.10.2020 11:32;90,6
6.10.2020 11:47;88,6
6.10.2020 12:02;90,1
6.10.2020 12:17;90,6
6.10.2020 12:32;90,1
6.10.2020 12:47;90,6
6.10.2020 13:02;91,1
6.10.2020 13:17;91,6
6.10.2020 13:32;90,6
6.10.2020 13:47;91,6
6.10.2020 14:02;90,6
6.10.2020 14:17;97
6.10.2020 14:32;102,9
6.10.2020 14:47;104,8
6.10.2020 15:02;104,3
6.10.2020 15:17;104,3
6.10.2020 15:32;104,3
6.10.2020 15:47;103,4
6.10.2020 16:02;103,4
6.10.2020 16:17;103,4
6.10.2020 16:32;103,4
6.10.2020 16:47;104,3
6.10.2020 17:02;106,3
6.10.2020 17:17;106,3
6.10.2020 17:32;107,8
6.10.2020 17:47;109,2
6.10.2020 18:02;106,8
6.10.2020 18:17;105,3
6.10.2020 18:32;105,3
6.10.2020 18:47;105,3
6.10.2020 19:02;106,8
6.10.2020 19:17;106,8
6.10.2020 19:32;108,7
6.10.2020 19:47;110,7
6.10.2020 20:02;113,1
6.10.2020 20:17;113,1
6.10.2020 20:32;113,1
6.10.2020 20:47;-12,5
6.10.2020 21:02;-12
6.10.2020 21:17;-11
6.10.2020 21:32;-9,4
6.10.2020 21:47;-7,4
6.10.2020 22:02;-5,9
6.10.2020 22:17;-4,9
6.10.2020 22:32;-5,4
6.10.2020 22:47;-4,9
6.10.2020 23:02;-4,9
6.10.2020 23:17;-4,4
6.10.2020 23:32;-4,4
6.10.2020 23:47;-4,4
7.10.2020 0:02;-4,9
7.10.2020 0:17;-5,4
7.10.2020 0:32;-4,9
7.10.2020 0:47;-4,9
7.10.2020 1:02;-4,9
7.10.2020 1:17;-5,4
7.10.2020 1:32;-4,9
7.10.2020 1:47;-4,9
7.10.2020 2:02;-4,4
7.10.2020 2:17;-4,4
7.10.2020 2:32;-4,9
7.10.2020 2:47;-5,9
7.10.2020 3:02;-7,9
7.10.2020 3:17;-9,9
7.10.2020 3:32;-11
7.10.2020 3:47;-7,9
7.10.2020 4:02;-6,9
7.10.2020 4:17;-4,9
7.10.2020 4:32;-4,9
7.10.2020 4:47;-4,4
7.10.2020 5:02;-3,8
7.10.2020 5:17;-3,3
7.10.2020 5:32;-3,3
7.10.2020 5:47;-2,8
7.10.2020 6:02;-2,8
7.10.2020 6:17;-2,8
7.10.2020 6:32;-2,8
7.10.2020 6:47;-2,8
7.10.2020 7:02;-3,3
7.10.2020 7:17;-3,3
7.10.2020 7:32;-3,8
7.10.2020 7:47;-3,8
7.10.2020 8:02;-4,4
7.10.2020 8:17;-4,4
7.10.2020 8:32;-4,9
7.10.2020 8:47;-4,9
7.10.2020 9:02;-5,4
7.10.2020 9:17;-5,9
7.10.2020 9:32;-5,9
7.10.2020 9:47;-5,9
7.10.2020 10:02;-6,4
7.10.2020 10:17;-6,9
7.10.2020 10:32;-6,9
7.10.2020 10:47;-7,9
7.10.2020 11:02;-7,9
7.10.2020 11:17;-8,4
7.10.2020 11:32;-9,9
7.10.2020 11:47;-13,5
7.10.2020 12:02;110,7
7.10.2020 12:17;105,3
7.10.2020 12:32;103,8
7.10.2020 12:47;101,4
7.10.2020 13:02;100,9
7.10.2020 13:17;101,9
7.10.2020 13:32;93,1
7.10.2020 13:47;93,1
7.10.2020 14:02;93,1
7.10.2020 14:17;95
7.10.2020 14:32;93,1
7.10.2020 14:47;92,6
7.10.2020 15:02;92,6
7.10.2020 15:17;90,6
7.10.2020 15:32;91,1
7.10.2020 15:47;92,6
7.10.2020 16:02;95
7.10.2020 16:17;97,5
7.10.2020 16:32;98,5
7.10.2020 16:47;99,4
7.10.2020 17:02;101,9
7.10.2020 17:17;103,8
7.10.2020 17:32;103,8
7.10.2020 17:47;104,3
7.10.2020 18:02;102,9
7.10.2020 18:17;98,9
7.10.2020 18:32;99,9
7.10.2020 18:47;103,4
7.10.2020 19:02;105,8
7.10.2020 19:17;107,3
7.10.2020 19:32;106,8
7.10.2020 19:47;107,8
7.10.2020 20:02;108,7
7.10.2020 20:17;106,3
7.10.2020 20:32;110,2
7.10.2020 20:47;112,6
7.10.2020 21:02;113,1
7.10.2020 21:17;112,6
7.10.2020 21:32;-13,5
7.10.2020 21:47;112,6
7.10.2020 22:02;111,2
7.10.2020 22:17;-13
7.10.2020 22:32;-13
7.10.2020 22:47;-12,5
7.10.2020 23:02;-12
7.10.2020 23:17;-9,4
7.10.2020 23:32;-6,9
7.10.2020 23:47;-5,4
8.10.2020 0:02;-4,9
8.10.2020 0:17;-4,4
8.10.2020 0:32;-3,8
8.10.2020 0:47;-3,3
8.10.2020 1:02;-3,3
8.10.2020 1:17;-3,3
8.10.2020 1:32;-3,3
8.10.2020 1:47;-3,3
8.10.2020 2:02;-2,8
8.10.2020 2:17;-2,8
8.10.2020 2:32;-2,8
8.10.2020 2:47;-2,8
8.10.2020 3:02;-2,3
8.10.2020 3:17;-2,3
8.10.2020 3:32;-2,3
8.10.2020 3:47;-2,3
8.10.2020 4:02;-2,3
8.10.2020 4:17;-2,8
8.10.2020 4:32;-2,3
8.10.2020 4:47;-2,3
8.10.2020 5:02;-2,3
8.10.2020 5:17;-1,8
8.10.2020 5:32;-1,8
8.10.2020 5:47;-1,8
8.10.2020 6:02;-1,8
8.10.2020 6:17;-1,3
8.10.2020 6:32;-0,8
8.10.2020 6:47;-0,8
8.10.2020 7:02;-0,8
8.10.2020 7:17;-0,3
8.10.2020 7:32;-0,3
8.10.2020 7:47;-0,3
8.10.2020 8:02;-0,3
8.10.2020 8:17;-0,3
8.10.2020 8:32;-0,3
8.10.2020 8:47;-0,3
8.10.2020 9:02;-0,3
8.10.2020 9:17;-0,3
8.10.2020 9:32;-0,3
8.10.2020 9:47;-0,3
8.10.2020 10:02;-0,3
8.10.2020 10:17;-0,3
8.10.2020 10:32;-0,3
8.10.2020 10:47;-0,8
8.10.2020 11:02;-0,8
8.10.2020 11:17;-0,8
8.10.2020 11:32;-0,8
8.10.2020 11:47;-0,8
8.10.2020 12:02;-0,8
8.10.2020 12:17;-0,8
8.10.2020 12:32;-0,8
8.10.2020 12:47;-0,8
8.10.2020 13:02;-0,8
8.10.2020 13:17;-0,8
8.10.2020 13:32;-1,3
8.10.2020 13:47;-1,8
8.10.2020 14:02;-1,8
8.10.2020 14:17;-2,3
8.10.2020 14:32;-2,3
8.10.2020 14:47;-2,8
8.10.2020 15:02;-4,4
8.10.2020 15:17;-5,4
8.10.2020 15:32;-5,9
8.10.2020 15:47;-6,9
8.10.2020 16:02;-6,9
8.10.2020 16:17;-6,9
8.10.2020 16:32;-7,4
8.10.2020 16:47;-7,4
8.10.2020 17:02;-6,9
8.10.2020 17:17;-5,9
8.10.2020 17:32;-5,9
8.10.2020 17:47;-5,9
8.10.2020 18:02;-6,9
8.10.2020 18:17;-8,9
8.10.2020 18:32;-9,9
8.10.2020 18:47;-11
8.10.2020 19:02;-12,5
8.10.2020 19:17;-12,5
8.10.2020 19:32;-14
8.10.2020 19:47;-13,5
8.10.2020 20:02;113,1
8.10.2020 20:17;112,6
8.10.2020 20:32;110,7
8.10.2020 20:47;111,2
8.10.2020 21:02;-12
8.10.2020 21:17;-7,9
8.10.2020 21:32;-6,4
8.10.2020 21:47;-4,9
8.10.2020 22:02;-4,4
8.10.2020 22:17;-3,3
8.10.2020 22:32;-2,8
8.10.2020 22:47;-3,3
8.10.2020 23:02;-3,3
8.10.2020 23:17;-3,3
8.10.2020 23:32;-3,3
8.10.2020 23:47;-2,8
9.10.2020 0:02;-2,8
9.10.2020 0:17;-2,8
9.10.2020 0:32;-2,8
9.10.2020 0:47;-2,8
9.10.2020 1:02;-2,8
9.10.2020 1:17;-3,3
9.10.2020 1:32;-3,3
9.10.2020 1:47;-3,3
9.10.2020 2:02;-3,3
9.10.2020 2:17;-2,8
9.10.2020 2:32;-2,8
9.10.2020 2:47;-2,8
9.10.2020 3:02;-2,8
9.10.2020 3:17;-3,3
9.10.2020 3:32;-3,3
9.10.2020 3:47;-3,3
9.10.2020 4:02;-2,8
9.10.2020 4:17;-2,8
9.10.2020 4:32;-2,8
9.10.2020 4:47;-2,3
9.10.2020 5:02;-2,3
9.10.2020 5:17;-2,3
9.10.2020 5:32;-2,3
9.10.2020 5:47;-2,8
9.10.2020 6:02;-2,8
9.10.2020 6:17;-2,3
9.10.2020 6:32;-2,8
9.10.2020 6:47;-2,8
9.10.2020 7:02;-3,3
9.10.2020 7:17;-3,3
9.10.2020 7:32;-3,3
9.10.2020 7:47;-3,8
9.10.2020 8:02;-4,4
9.10.2020 8:17;-4,9
9.10.2020 8:32;-4,9
9.10.2020 8:47;-4,9
9.10.2020 9:02;-4,9
9.10.2020 9:17;-5,4
9.10.2020 9:32;-5,9
9.10.2020 9:47;-5,4
9.10.2020 10:02;-5,9
9.10.2020 10:17;-5,4
9.10.2020 10:32;-5,4
9.10.2020 10:47;-7,9
9.10.2020 11:02;-9,4
9.10.2020 11:17;-10,5
9.10.2020 11:32;-10,5
9.10.2020 11:47;109,7
9.10.2020 12:02;102,4
9.10.2020 12:17;100,4
9.10.2020 12:32;98
9.10.2020 12:47;96,5
9.10.2020 13:02;97,5
9.10.2020 13:17;98
9.10.2020 13:32;98
9.10.2020 13:47;95,5
9.10.2020 14:02;91,6
9.10.2020 14:17;93,1
9.10.2020 14:32;93,1
9.10.2020 14:47;93,6
9.10.2020 15:02;90,6
9.10.2020 15:17;92,1
9.10.2020 15:32;94,5
9.10.2020 15:47;95,5
9.10.2020 16:02;97
9.10.2020 16:17;98
9.10.2020 16:32;98,9
9.10.2020 16:47;100,4
9.10.2020 17:02;101,9
9.10.2020 17:17;102,9
9.10.2020 17:32;102,9
9.10.2020 17:47;101,9
9.10.2020 18:02;102,9
9.10.2020 18:17;101,9
9.10.2020 18:32;102,4
9.10.2020 18:47;102,4
9.10.2020 19:02;107,3
9.10.2020 19:17;108,7
9.10.2020 19:32;110,2
9.10.2020 19:47;111,7
9.10.2020 20:02;113,1
9.10.2020 20:17;-13
9.10.2020 20:32;-11
9.10.2020 20:47;-8,9
9.10.2020 21:02;-7,4
9.10.2020 21:17;-5,9
9.10.2020 21:32;-5,4
9.10.2020 21:47;-4,9
9.10.2020 22:02;-4,9
9.10.2020 22:17;-4,4
9.10.2020 22:32;-4,4
9.10.2020 22:47;-4,4
9.10.2020 23:02;-4,4
9.10.2020 23:17;-4,4
9.10.2020 23:32;-5,4
9.10.2020 23:47;-7,4
10.10.2020 0:02;-7,9
10.10.2020 0:17;-10,5
10.10.2020 0:32;-12,5
10.10.2020 0:47;-14
10.10.2020 1:02;113,1
10.10.2020 1:17;112,6
10.10.2020 1:32;111,7
10.10.2020 1:47;110,2
10.10.2020 2:02;110,2
10.10.2020 2:17;108,7
10.10.2020 2:32;107,8
10.10.2020 2:47;107,8
10.10.2020 3:02;107,8
10.10.2020 3:17;108,2
10.10.2020 3:32;108,2
10.10.2020 3:47;109,2
10.10.2020 4:02;111,2
10.10.2020 4:17;-12
10.10.2020 4:32;-9,9
10.10.2020 4:47;-9,9
10.10.2020 5:02;-9,4
10.10.2020 5:17;-9,4
10.10.2020 5:32;-9,4
10.10.2020 5:47;-8,4
10.10.2020 6:02;-7,4
10.10.2020 6:17;-5,4
10.10.2020 6:32;-4,9
10.10.2020 6:47;-4,4
10.10.2020 7:02;-4,4
10.10.2020 7:17;-4,9
10.10.2020 7:32;-4,9
10.10.2020 7:47;-4,9
10.10.2020 8:02;-4,9
10.10.2020 8:17;-4,9
10.10.2020 8:32;-4,4
10.10.2020 8:47;-4,9
10.10.2020 9:02;-7,4
10.10.2020 9:17;-10,5
10.10.2020 9:32;-14
10.10.2020 9:47;109,7
10.10.2020 10:02;107,3
10.10.2020 10:17;104,8
10.10.2020 10:32;101,9
10.10.2020 10:47;96
10.10.2020 11:02;89,6
10.10.2020 11:17;90,6
10.10.2020 11:32;82,2
10.10.2020 11:47;84,7
10.10.2020 12:02;80,8
10.10.2020 12:17;80,3
10.10.2020 12:32;77,8
10.10.2020 12:47;77,3
10.10.2020 13:02;74,3
10.10.2020 13:17;74,8
10.10.2020 13:32;73,8
10.10.2020 13:47;74,3
10.10.2020 14:02;74,3
10.10.2020 14:17;76,3
10.10.2020 14:32;76,3
10.10.2020 14:47;79,3
10.10.2020 15:02;82,2
10.10.2020 15:17;83,7
10.10.2020 15:32;86,2
10.10.2020 15:47;86,2
10.10.2020 16:02;86,2
10.10.2020 16:17;87,2
10.10.2020 16:32;87,7
10.10.2020 16:47;88,2
10.10.2020 17:02;88,6
10.10.2020 17:17;89,6
10.10.2020 17:32;90,6
10.10.2020 17:47;93,6
10.10.2020 18:02;95
10.10.2020 18:17;97,5
10.10.2020 18:32;98,5
10.10.2020 18:47;99,9
10.10.2020 19:02;100,4
10.10.2020 19:17;102,9
10.10.2020 19:32;104,8
10.10.2020 19:47;106,8
10.10.2020 20:02;105,8
10.10.2020 20:17;105,3
10.10.2020 20:32;104,3
10.10.2020 20:47;106,3
10.10.2020 21:02;105,8
10.10.2020 21:17;105,8
10.10.2020 21:32;106,3
10.10.2020 21:47;107,3
10.10.2020 22:02;107,8
10.10.2020 22:17;110,7
10.10.2020 22:32;110,7
10.10.2020 22:47;108,7
10.10.2020 23:02;108,7
10.10.2020 23:17;110,7
10.10.2020 23:32;112,1
10.10.2020 23:47;111,2
11.10.2020 0:02;111,2
11.10.2020 0:17;110,7
11.10.2020 0:32;109,2
11.10.2020 0:47;112,6
11.10.2020 1:02;-9,9
11.10.2020 1:17;-7,9
11.10.2020 1:32;-6,9
11.10.2020 1:47;-6,9
11.10.2020 2:02;-5,9
11.10.2020 2:17;-6,4
11.10.2020 2:32;-4,9
11.10.2020 2:47;-4,9
11.10.2020 3:02;-4,4
11.10.2020 3:17;-4,4
11.10.2020 3:32;-4,9
11.10.2020 3:47;-4,9
11.10.2020 4:02;-4,9
11.10.2020 4:17;-4,9
11.10.2020 4:32;-4,9
11.10.2020 4:47;-4,9
11.10.2020 5:02;-4,9
11.10.2020 5:17;-4,9
11.10.2020 5:32;-4,9
11.10.2020 5:47;-4,9
11.10.2020 6:02;-4,9
11.10.2020 6:17;-4,4
11.10.2020 6:32;-4,9
11.10.2020 6:47;-4,9
11.10.2020 7:02;-4,9
11.10.2020 7:17;-4,4
11.10.2020 7:32;-3,8
11.10.2020 7:47;-3,3
11.10.2020 8:02;-3,3
11.10.2020 8:17;-3,3
11.10.2020 8:32;-3,3
11.10.2020 8:47;-3,3
11.10.2020 9:02;-3,3
11.10.2020 9:17;-3,8
11.10.2020 9:32;-4,9
11.10.2020 9:47;-7,4
11.10.2020 10:02;-12,5
11.10.2020 10:17;109,2
11.10.2020 10:32;107,3
11.10.2020 10:47;107,3
11.10.2020 11:02;108,2
11.10.2020 11:17;-12
11.10.2020 11:32;-9,9
11.10.2020 11:47;-6,9
11.10.2020 12:02;-5,9
11.10.2020 12:17;-5,4
11.10.2020 12:32;-5,4
11.10.2020 12:47;-4,9
11.10.2020 13:02;-3,8
11.10.2020 13:17;-3,3
11.10.2020 13:32;-2,8
11.10.2020 13:47;-2,8
11.10.2020 14:02;-2,3
11.10.2020 14:17;-2,3
11.10.2020 14:32;-1,8
11.10.2020 14:47;-1,8
11.10.2020 15:02;-1,8
11.10.2020 15:17;-2,3
11.10.2020 15:32;-2,3
11.10.2020 15:47;-2,3
11.10.2020 16:02;-2,8
11.10.2020 16:17;-2,3
11.10.2020 16:32;-2,8
11.10.2020 16:47;-2,8
11.10.2020 17:02;-2,8
11.10.2020 17:17;-2,8
11.10.2020 17:32;-2,8
11.10.2020 17:47;-2,8
11.10.2020 18:02;-2,3
11.10.2020 18:17;-2,8
11.10.2020 18:32;-2,8
11.10.2020 18:47;-3,3
11.10.2020 19:02;-3,3
11.10.2020 19:17;-3,8
11.10.2020 19:32;-3,8
11.10.2020 19:47;-4,4
11.10.2020 20:02;-4,9
11.10.2020 20:17;-4,9
11.10.2020 20:32;-5,4
11.10.2020 20:47;-6,4
11.10.2020 21:02;-7,4
11.10.2020 21:17;-5,9
11.10.2020 21:32;-5,9
11.10.2020 21:47;-6,9
11.10.2020 22:02;-7,4
11.10.2020 22:17;-7,4
11.10.2020 22:32;-6,4
11.10.2020 22:47;-5,4
11.10.2020 23:02;-5,4
11.10.2020 23:17;-4,9
11.10.2020 23:32;-5,4
11.10.2020 23:47;-4,9
12.10.2020 0:02;-5,4
12.10.2020 0:17;-6,4
12.10.2020 0:32;-7,9
12.10.2020 0:47;-7,4
12.10.2020 1:02;-4,9
12.10.2020 1:17;-4,9
12.10.2020 1:32;-4,4
12.10.2020 1:47;-3,8
12.10.2020 2:02;-3,8
12.10.2020 2:17;-3,8
12.10.2020 2:32;-3,8
12.10.2020 2:47;-3,8
12.10.2020 3:02;-3,8
12.10.2020 3:17;-3,8
12.10.2020 3:32;-3,8
12.10.2020 3:47;-3,3
12.10.2020 4:02;-3,8
12.10.2020 4:17;-3,8
12.10.2020 4:32;-3,8
12.10.2020 4:47;-3,3
12.10.2020 5:02;-3,3
12.10.2020 5:17;-3,3
12.10.2020 5:32;-3,3
12.10.2020 5:47;-3,3
12.10.2020 6:02;-3,3
12.10.2020 6:17;-3,3
12.10.2020 6:32;-2,8
12.10.2020 6:47;-2,8
12.10.2020 7:02;-2,8
12.10.2020 7:17;-2,8
12.10.2020 7:32;-2,8
12.10.2020 7:47;-3,3
12.10.2020 8:02;-4,4
12.10.2020 8:17;-3,8
12.10.2020 8:32;-4,4
12.10.2020 8:47;-4,4
12.10.2020 9:02;-4,9
12.10.2020 9:17;-4,4
12.10.2020 9:32;-4,9
12.10.2020 9:47;-4,9
12.10.2020 10:02;-4,9
12.10.2020 10:17;-5,4
12.10.2020 10:32;-5,9
12.10.2020 10:47;-5,4
12.10.2020 11:02;-5,9
12.10.2020 11:17;-5,9
12.10.2020 11:32;-5,9
12.10.2020 11:47;-5,4
12.10.2020 12:02;-5,4
12.10.2020 12:17;-8,4
12.10.2020 12:32;112,6
12.10.2020 12:47;108,7
12.10.2020 13:02;100,4
12.10.2020 13:17;95
12.10.2020 13:32;95,5
12.10.2020 13:47;94
12.10.2020 14:02;95,5
12.10.2020 14:17;95
12.10.2020 14:32;95
12.10.2020 14:47;94
12.10.2020 15:02;95,5
12.10.2020 15:17;99,9
12.10.2020 15:32;101,4
12.10.2020 15:47;103,8
12.10.2020 16:02;104,3
12.10.2020 16:17;104,8
12.10.2020 16:32;101,4
12.10.2020 16:47;99,9
12.10.2020 17:02;98,5
12.10.2020 17:17;98,9
12.10.2020 17:32;99,9
12.10.2020 17:47;100,4
12.10.2020 18:02;101,4
12.10.2020 18:17;101,9
12.10.2020 18:32;103,4
12.10.2020 18:47;103,8
12.10.2020 19:02;104,3
12.10.2020 19:17;104,8
12.10.2020 19:32;105,3
12.10.2020 19:47;107,8
12.10.2020 20:02;108,2
12.10.2020 20:17;108,7
12.10.2020 20:32;107,8
12.10.2020 20:47;107,8
12.10.2020 21:02;106,3
12.10.2020 21:17;107,3
12.10.2020 21:32;108,7
12.10.2020 21:47;110,7
12.10.2020 22:02;-12
12.10.2020 22:17;-9,9
12.10.2020 22:32;-9,4
12.10.2020 22:47;-10,5
12.10.2020 23:02;-12
12.10.2020 23:17;-12,5
12.10.2020 23:32;-12,5
12.10.2020 23:47;-12
13.10.2020 0:02;-12,5
13.10.2020 0:17;-12,5
13.10.2020 0:32;-12
13.10.2020 0:47;-12,5
13.10.2020 1:02;-12,5
13.10.2020 1:17;-12
13.10.2020 1:32;-12
13.10.2020 1:47;-11
13.10.2020 2:02;-9,9
13.10.2020 2:17;-9,9
13.10.2020 2:32;-9,9
13.10.2020 2:47;-9,9
13.10.2020 3:02;-9,4
13.10.2020 3:17;-7,9
13.10.2020 3:32;-7,4
13.10.2020 3:47;-5,9
13.10.2020 4:02;-5,9
13.10.2020 4:17;-5,9
13.10.2020 4:32;-6,9
13.10.2020 4:47;-7,4
13.10.2020 5:02;-6,4
13.10.2020 5:17;-4,9
13.10.2020 5:32;-4,4
13.10.2020 5:47;-4,4
13.10.2020 6:02;-4,9
13.10.2020 6:17;-5,4
13.10.2020 6:32;-5,9
13.10.2020 6:47;-6,9
13.10.2020 7:02;-6,9
13.10.2020 7:17;-6,9
13.10.2020 7:32;-6,9
13.10.2020 7:47;-5,9
13.10.2020 8:02;-5,4
13.10.2020 8:17;-4,9
13.10.2020 8:32;-4,9
13.10.2020 8:47;-4,4
13.10.2020 9:02;-3,8
13.10.2020 9:17;-4,4
13.10.2020 9:32;-4,4
13.10.2020 9:47;-4,4
13.10.2020 10:02;-4,4
13.10.2020 10:17;-4,9
13.10.2020 10:32;-5,9
13.10.2020 10:47;-7,9
13.10.2020 11:02;-13
13.10.2020 11:17;-12,5
13.10.2020 11:32;-12
13.10.2020 11:47;113,1
13.10.2020 12:02;110,2
13.10.2020 12:17;107,8
13.10.2020 12:32;86,2
13.10.2020 12:47;88,2
13.10.2020 13:02;84,7
13.10.2020 13:17;84,7
13.10.2020 13:32;77,3
13.10.2020 13:47;81,3
13.10.2020 14:02;78,8
13.10.2020 14:17;74,3
13.10.2020 14:32;75,8
13.10.2020 14:47;75,3
13.10.2020 15:02;75,8
13.10.2020 15:17;76,3
13.10.2020 15:32;77,3
13.10.2020 15:47;79,3
13.10.2020 16:02;79,3
13.10.2020 16:17;80,3
13.10.2020 16:32;81,7
13.10.2020 16:47;83,7
13.10.2020 17:02;86,7
13.10.2020 17:17;88,2
13.10.2020 17:32;89,6
13.10.2020 17:47;91,1
13.10.2020 18:02;91,6
13.10.2020 18:17;91,6
13.10.2020 18:32;90,6
13.10.2020 18:47;89,1
13.10.2020 19:02;91,1
13.10.2020 19:17;91,6
13.10.2020 19:32;90,6
13.10.2020 19:47;92,6
13.10.2020 20:02;95,5
13.10.2020 20:17;98
13.10.2020 20:32;98,5
13.10.2020 20:47;98,9
13.10.2020 21:02;98,9
13.10.2020 21:17;98,5
13.10.2020 21:32;98
13.10.2020 21:47;99,9
13.10.2020 22:02;100,4
13.10.2020 22:17;101,4
13.10.2020 22:32;102,4
13.10.2020 22:47;103,8
13.10.2020 23:02;104,3
13.10.2020 23:17;104,3
13.10.2020 23:32;104,3
13.10.2020 23:47;104,8
14.10.2020 0:02;107,8
14.10.2020 0:17;108,7
14.10.2020 0:32;105,3
14.10.2020 0:47;107,3
14.10.2020 1:02;110,2
14.10.2020 1:17;111,2
14.10.2020 1:32;112,6
14.10.2020 1:47;-14
14.10.2020 2:02;111,2
